ItemCode	PakNum	EffectCode	ItemName	Comment
800206	1		左臂护肘B型	打篮球的基本物品.
800207	1		左臂护肘B型	打篮球的基本物品.
800208	1		左臂护肘B型	打篮球的基本物品.
800209	1		左臂护肘B型	打篮球的基本物品.
800301	1		左臂护腕C型	打篮球的基本物品.
800306	1		左臂护腕D型	打篮球的基本物品.
800307	1		左臂护腕D型	打篮球的基本物品.
800308	1		左臂护腕D型	打篮球的基本物品.
800309	1		左臂护腕D型	打篮球的基本物品.
800401	1		左臂护腕套A	The Answer  袖子
800406	1		左臂护腕套B	The Answer  袖子
800407	1		左臂护腕套B	The Answer  袖子
800408	1		左臂护腕套B	The Answer  袖子
800409	1		左臂护腕套B	The Answer  袖子
800501	1		右臂护腕套A	The Answer  袖子
800506	1		右臂护腕套B	The Answer  袖子
800507	1		右臂护腕套B	The Answer  袖子
800508	1		右臂护腕套B	The Answer  袖子
800509	1		右臂护腕套B	The Answer  袖子
800601	1		训练专业手套I	"既有保护作用,又有个性的手套."
800701	1		--	--
800801	1		--	--
800901	1		简约时尚手表	设计时尚的手表
800903	1		简约时尚手表	设计时尚的手表
801101	1		右上护臂A型	打篮球的基本物品.
801106	1		右上护臂B型	打篮球的基本物品.
801107	1		右上护臂B型	打篮球的基本物品.
801108	1		右上护臂B型	打篮球的基本物品.
801109	1		右上护臂B型	打篮球的基本物品.
801201	1		右臂护肘A型	打篮球的基本物品.
801206	1		右臂护肘B型	打篮球的基本物品.
801207	1		右臂护肘B型	打篮球的基本物品.
801208	1		右臂护肘B型	打篮球的基本物品.
801209	1		右臂护肘B型	打篮球的基本物品.
801301	1		右臂护腕C型	打篮球的基本物品.
801306	1		右臂护腕D型	打篮球的基本物品.
801307	1		右臂护腕D型	打篮球的基本物品.
801308	1		右臂护腕D型	打篮球的基本物品.
801309	1		右臂护腕D型	打篮球的基本物品.
802101	1		左上护臂/护腕A型	打篮球的完美物品.
802106	1		左上护臂/护腕B型	打篮球的完美物品.
802107	1		左上护臂/护腕B型	打篮球的完美物品.
802108	1		左上护臂/护腕B型	打篮球的完美物品.
802109	1		左上护臂/护腕B型	打篮球的完美物品.
802201	1		左臂护肘/护腕A型	打篮球的完美物品.
802206	1		左臂护肘/护腕B型	打篮球的完美物品.
802207	1		左臂护肘/护腕B型	打篮球的完美物品.
802208	1		左臂护肘/护腕B型	打篮球的完美物品.
802209	1		左臂护肘/护腕B型	打篮球的完美物品.
802301	1		纱琪活力腕	"纱琪自制的活力护腕,与活力袜为一套,中间夹杂着她向往最强的梦想,外面没得卖哦！"
802306	1		左/右护腕B型	打篮球的完美物品.
802307	1		左/右护腕B型	打篮球的完美物品.
802308	1		左/右护腕B型	打篮球的完美物品.
802309	1		左/右护腕B型	打篮球的完美物品.
802401	1		左/右护腕D型	3色护腕
802501	1		左/右护腕E型	格纹护腕
802601	1		七彩薄型护腕	融入了简单的线条的护腕
802701	1		双色护腕	"简洁,但很惹眼.."
802801	1		长手套 	"既有保护作用,又有个性的手套"
802901	1		动作手套	"既有保护作用,又有个性的手套"
803001	1		黑色骷髅头手镯	"黑色骷髅头护腕保护你的手腕不受运动伤害.点滴关怀,尽在Freestyle"
803101	1		--	--
803201	1		--	--
803301	1		--	--
900001	1		普通袜子	简洁就是美丽.
900101	1		条纹袜	竖纹袜子
905101	1		长袜子	最合适穿裙子的女孩来搭配衣服
990001	1		--	--
990101	1		--	--
990201	1		--	--
990301	1		--	--
990302	1		--	--
990401	1		--	--
990501	1		--	--
990601	1		--	--
991001	1		--	--
991101	1		--	--
991201	1		--	--
992501	1		--	--
997501	1		--	--
997601	1		--	--
997701	1		--	--
997801	1		--	--
997901	1		--	--
998001	1		--	--
1000000	1		蓝白篮球训练衫A	"两侧的特殊质地的料,通风很好"
1000100	1		跑步专用衫B	颜色醒目的普通运动衫
1000200	1		红白篮球训练衫B	"两侧的特殊质地的料,通风很好"
1000300	1		蓝色波浪A	蓝色波浪A
1000301	1		蓝色波浪A	蓝色波浪A
1000400	1		全明星队服A	全明星队服A
1000401	1		全明星队服A	全明星队服A
1000500	1		红色火焰B	红色火焰B
1000501	1		红色火焰B	红色火焰B
1000600	1		绿白篮球训练衫A	"两侧的特殊质地的料,通风很好"
1000800	1		跑步专用衫C	颜色醒目的普通运动衫
1001000	1		--	--
1001001	1		--	--
1001100	1		--	--
1001101	1		--	--
1001200	1		--	--
1001201	1		--	--
1001300	1		--	--
1001301	1		--	--
1001400	1		--	--
1001401	1		--	--
1100101	1		--	--
1100102	1		--	--
1100201	1		--	--
1100202	1		--	--
1100301	1		--	--
1100302	1		--	--
1100401	1		--	--
1100402	1		--	--
1100501	1		--	--
1100502	1		--	--
1100601	1		--	--
1100602	1		--	--
1100701	1		--	--
1100702	1		--	--
1100801	1		--	--
1100802	1		--	--
1100901	1		--	--
1100902	1		--	--
1101001	1		--	--
1101002	1		--	--
1101101	1		--	--
1101102	1		--	--
1101201	1		--	--
1101202	1		--	--
1101301	1		--	--
1101302	1		--	--
1101401	1		--	--
1101402	1		--	--
1101601	1		俱乐部训练服 #2	俱乐部个人礼物
1101701	1		俱乐部训练服 #3	俱乐部个人礼物
1101801	1		俱乐部训练服 #4	俱乐部个人礼物
1300101	1		--	--
1300102	1		--	--
1300201	1		--	--
1300202	1		--	--
1300301	1		--	--
1300302	1		--	--
1300401	1		--	--
1300402	1		--	--
1300501	1		--	--
1300502	1		--	--
1300601	1		--	--
1300602	1		--	--
1300701	1		--	--
1300702	1		--	--
1300801	1		--	--
1300802	1		--	--
1300901	1		--	--
1300902	1		--	--
1301001	1		--	--
1301002	1		--	--
1301101	1		--	--
1301102	1		--	--
1301201	1		--	--
1301202	1		--	--
1301301	1		--	--
1301302	1		--	--
1301401	1		--	--
1301402	1		--	--
2000101	1		--	--
2000201	1		--	--
2000301	1		--	--
2000401	1		--	--
2000501	1		--	--
2000601	1		--	--
2000701	1		--	--
2000801	1		--	--
2000901	1		--	--
2001001	1		--	--
2001101	1		--	--
2001301	1		--	--
2001401	1		--	--
2001501	1		--	--
2001601	1		--	--
2001701	1		--	--
2001801	1		--	--
2002101	1		--	--
2002201	1		--	--
2002301	1		--	--
2002401	1		--	--
2002501	1		--	--
2002601	1		--	--
2002701	1		--	--
2002801	1		--	--
2002901	1		--	--
2003001	1		--	--
2003101	1		--	--
2003201	1		--	--
2003301	1		--	--
2003401	1		--	--
2003501	1		--	--
2003601	1		--	--
2003701	1		--	--
2003801	1		--	--
2003901	1		--	--
2004001	1		--	--
2004101	1		--	--
2004501	1		--	--
2004601	1		--	--
2004701	1		--	--
2100001	1		鹿角礼帽男	"戴上礼帽,球场上也彬彬有礼！不过千万别放水哦！"
2100101	1		鹿角礼帽女	"戴上礼帽,球场上也彬彬有礼！不过千万别放水哦！"
2100201	1		--	--
2100301	1		--	--
2100401	1		--	--
2110001	1		金发头发	小贝洗头之后……
2110011	1		职业女性头发	"干净利落！对了,还是打球重要！"
2110021	1		辫子头	"清朝的男人也都扎辫子,试试看是不是很酷呢！"
2110031	1		春丽头	"春丽两个可爱的圆形发髻,引人无尽遐想.作为街头霸王格斗迷的你怎能不动心呢？！"
2110061	1		迎春帽	"FS迎春头巾,简便易用,省得老是擦汗啦！"
2110071	1		迎春帽	"FS迎春头巾,简便易用,省得老是擦汗啦！"
2110081	1		贺春帽	"FS贺春帽,搭配传统中式春节礼服.喜气洋洋过大年！"
2110091	1		贺春帽	"FS贺春帽,搭配传统中式春节礼服.喜气洋洋过大年！"
2110141	1		--	--
2110151	1		--	--
2110271	1		--	--
2110281	1		--	--
2110291	1		--	--
2110301	1		--	--
2110311	1		侦探帽	"圆顶小礼帽,做侦探嘛,隐蔽、隐蔽！"
2110321	1		侦探帽	"圆顶小礼帽,做侦探嘛,低调、低调！"
2110331	1		--	--
2110341	1		--	--
2110351	1		头带	"热火朝天,鼓足干劲！一个字,拼！"
2110361	1		头带	"热火朝天,鼓足干劲！一个字,拼！"
2110371	1		南瓜头饰道具	万圣节特别装饰－恐怖南瓜头
2110381	1		熊猫头饰道具	"带上熊猫头饰,把自己装扮成懒懒的大熊猫."
2110391	1		小猪头饰道具	神奇可爱小飞猪就是你.
2110401	1		小熊头饰道具	小熊唯尼是不是也没有你可爱呢？！
2110411	1		霸王龙头饰道具	"超级恐怖霸王龙,光站着就把他们吓死！"
2110421	1		骷髅头饰道具	万圣节特别装饰－恐怖骷髅头.死神来啦！
2110431	1		魔鬼头饰道具	万圣节特别装饰－魔鬼头饰.死神来啦！
2110441	1		红白帽子	红与白系列帽子。
2110451	1		红白帽子	红与白系列帽子。
2110461	1		--	--
2110471	1		--	--
2110474	1		--	--
2110481	1		头巾	"这是阿拉伯头饰,神秘的国度充满着异域色彩……"
2110491	1		羽毛帽	"是英伦绅士还是流浪艺人,传说中这羽毛中蕴含一段美丽的故事"
2110501	1		车站帽	"人来人往的站台,承载梦想、归宿的地方……"
2110511	1		纸袋	不许动!打劫...IP IC IQ卡统统告诉我密码!^^
2110521	1		FS小红帽	"帽沿向后小红帽,展示着男孩们的酷酷本性！"
2110541	1		大象头	"大象的鼻子,是否对抢篮板有帮助呢?"
2110551	1		大象头	"大象的鼻子,是否对抢篮板有帮助呢?"
2110561	1		熊猫头	"熊猫头在商店,衣服呢?"
2110571	1		熊猫头	"熊猫头在商店,衣服呢?"
2110581	1		老虎头	"森林之王,降临了"
2110591	1		老虎头	"森林之王,降临了"
2110601	1		纯白发带	纯白色的发带是纯洁的
2110611	1		--	--
2110621	1		--	--
2110631	1		--	--
2110641	1		--	--
2110651	1		--	--
2110661	1		咖啡蛋糕帽	咖啡色全手工制作的帽子
2110671	1		奶油蛋糕帽	适合女孩冬天穿戴的华丽帽子
2110681	1		鹿角无檐帽（男）	"这一刻,你变成了圣诞老人的使者"
2110691	1		猫耳无檐帽（男）	在球场上展现出你可爱的一面…
2110701	1		猫耳无檐帽（女）	在球场上展现出你可爱的一面…
2110711	1		鹿角无檐帽（女）	"这一刻,你变成了圣诞老人的使者"
2110721	1		--	--
2110731	1		--	--
2110741	1		--	--
2110751	1		--	--
2110761	1		--	--
2110771	1		--	--
2110781	1		--	--
2110791	1		--	--
2110801	1		--	--
2110811	1		酷哥一族	谁敢比我酷~！！
2110821	1		职业发型	白领常用的发型.
2110831	1		小松鼠帽子	Eports 卡片道具
2110841	1		小浣熊帽	Eports 卡片道具
2110851	1		花冠	"装备花冠,度过浪漫的白色情人节~"
2110861	1		玫瑰花毡帽	献给她的红色玫瑰~
2110871	1		--	--
2110881	1		--	--
2110891	1		婚礼头饰	有生以来最顶尖的发型道具!
2110901	1		男士发夹	"要把长发弄成端正,就需要头绳!"
2110911	1		快乐企鹅	eports 卡片道具
2110921	1		伤心小鸡	eports 卡片道具
2110931	1		马头帽子	惟我马首是瞻……
2110941	1		小丑帽	给你变个魔术——帽子里掏个球……
2110951	1		--	--
2110961	1		拳击头盔	打篮球时不会伤到脸!
2110971	1		强悍的男人	像GTO老师的发型!
2110981	1		魔法师帽	Eports卡片道具
2110991	1		水壶帽子	Eports卡片道具
2111001	1		--	--
2111011	1		--	--
2111021	1		--	--
2111031	1		--	--
2111041	1		--	--
2111051	1		--	--
2111061	1		--	--
2111071	1		--	--
2111081	1		--	--
2111091	1		--	--
2111101	1		--	--
2111111	1		--	--
2111121	1		--	--
2111131	1		小辫子头	道具设计大赛获奖作品.作者：涂鸦区域 鼠马蛇象鸡 
2111141	1		FS标志帽	道具设计大赛获奖作品.作者：涂鸦区域 鼠马蛇象鸡
2111151	1		Q版恶魔头盔	道具设计大赛获奖作品.作者：涂鸦区域 鼠马蛇象鸡
2111161	1		斜坡短发+发夹	道具设计大赛获奖作品.作者：涂鸦区域 0月饼0
2111171	1		帅气红发	道具设计大赛获奖作品.作者：街头地带  T麦MAC迪1
2111181	1		--	--
2111191	1		--	--
2111201	1		--	--
2111211	1		艾莉丝发型	艾莉丝发型
2111221	1		--	--
2111231	1		--	--
2111241	1		--	--
2111251	1		--	--
2111261	1		新熊猫头	"您这国宝COS的可真够像的,敢情准备去动物园抢饭碗啊？"
2111271	1		流氓兔头	问：这啥子形象啊？答：欢迎那美克星人来到FreeStyle
2111281	1		摇滚头	"极具爆炸力的发型,小心扎手！"
2111291	1		日式单簇头	要的就是这种酷酷的感觉！
2111292	1		日式单簇头（黑色）	要的就是这种酷酷的感觉！
2111293	1		日式单簇头（白色）	要的就是这种酷酷的感觉！
2111301	1		魅力皇冠	我就是篮球场上的魅力女皇！
2111311	1		--	--
2111321	1		阿五发型	阿五基本发型
2111331	1		--	--
2111341	1		--	--
2111351	1		--	--
2111361	1		--	--
2111371	1		--	--
2111381	1		--	--
2111391	1		--	--
2111401	1		--	--
2111411	1		--	--
2111421	1		--	--
2111491	1		--	--
2111501	1		--	--
2111511	1		--	--
2111521	1		--	--
2111531	1		--	--
2111541	1		弗朗西斯发型	弗朗西斯基本发型
2111551	1		--	--
2111561	1		--	--
2111571	1		--	--
2111581	1		--	--
2111591	1		--	--
2111601	1		--	--
2111611	1		--	--
2111621	1		圣诞老人面具	圣诞老人来送礼~！
2111631	1		双铃铛头饰	节日的装饰
2111641	1		--	--
2111651	1		--	--
2111661	1		--	--
2111671	1		--	--
2111681	1		弗朗西斯草帽	"避开强烈太阳的方法,就是这个！弗朗西斯专用服装"
2111691	1		--	--
2111701	1		--	--
2111711	1		--	--
2111721	1		--	--
2111731	1		绒线情侣帽	一起在球场上度过一个温馨的冬天
2111741	1		--	--
2111751	214		新圣诞帽	"2008圣诞节,流行新元素"
2111761	1		新圣诞帽	"2008圣诞节,流行新元素"
2111771	1		--	--
2111781	1		--	--
2111791	1		--	--
2111801	1		--	--
2111811	1		--	--
2111821	1		--	--
2111831	1		龟仙人的龟壳	还记得龙珠里的龟仙人老爷爷吗？
2111841	1		春丽套装头	与春丽套装配套的发型
2111871	1		Miki贺新年头套	鼠年到了～祝大家子鼠年吉祥如意！
2111881	1		斗牛士帽子	具有西班牙风格的斗牛士帽子
2111891	1		可爱兔头	输了球也不要郁闷哦～
2111901	1		俏皮女生发型	"道具设计大赛作品,作者：凤凰涅槃 VERGIL雅"
2111911	1		型男套装发型	"道具设计大赛作品,作者：嘻哈部落 我爱老公XIN"
2111921	1		美少女发型	"道具设计大赛作品,作者：涂鸦区域 光速蒙面俠"
2111931	1		性感海盗头巾	"道具设计大赛作品,作者：涂鸦区域 ?三工女原罒"
2111951	1		酷酷耳机发型	"道具设计大赛作品,作者：斗牛圣地 FS-丶樂丨"
2111961	1		乖乖女	"道具设计大赛作品,作者： 街头地带 魏小漫"
2111971	1		龙火之心发型	"道具设计大赛作品,作者：街头地带 小戏米"
2111991	1		黑色套装发型	"道具设计大赛作品,作者：斗牛圣地 ryterg564574"
2112001	1		黑色套装发型	"道具设计大赛作品,作者：斗牛圣地 ryterg564574 "
2112011	1		梦幻少女发型	"道具设计大赛作品,作者： 街头地带 一般般甘拉"
2112021	1		--	--
2112031	1		--	--
2112041	1		狐狸发卡	要像聪明的小狐狸一样机智勇敢
2112051	1		长颈鹿发卡	"长颈鹿可是保护动物哦,要好好保护它"
2112061	1		--	--
2112071	1		Miki贺新年头套	鼠年到了～祝大家子鼠年吉祥如意！
2112081	1		--	--
2112091	1		--	--
2112101	1		--	--
2112111	1		功夫毛线帽	"带有强烈怀旧气息的“雷锋帽”,流行于上世纪70-80年代, JAY在《大灌篮》中使用的经典道具之一,个性十足"
2112121	1		巧克力绅士帽（男）	"巧克力做的呢,真想拿下来咬一口"
2112131	1		巧克力淑女帽（女）	"巧克力做的呢,真想拿下来咬一口"
2112141	1		华丽的花发带（男）	和平鸽的最爱
2112151	1		华丽的花发带（女）	"花草簇拥,华丽的发带"
2112161	1		白色翅膀帽	高贵的造型
2112171	1		--	--
2112181	1		--	--
2112191	1		棒球队球帽	酷酷的棒球队球帽带来不同的篮球感觉
2112201	1		棒球队头盔	"在激烈的对抗中,能够有效地保护头部"
2112211	1		棒球队捕手面罩	"不想被砸到,就带上这款防止被球打伤的保护面罩吧！"
2112231	1		--	--
2112241	1		--	--
2112251	1		--	--
2112261	1		蒙面土匪	即使戴上了“蒙面土匪”也要和谐哦！
2112271	1		扎束烫发马尾	"街头篮球道具设计大赛作品,作者：涂鸦区域 乁少?引o0偶"
2112281	1		可爱简洁发型	"街头篮球道具设计大赛作品,作者：嘻哈部落 NEMO武赫大叔"
2112291	1		前刘海发夹	闪开~纱琪驾到！纱琪专用道具.
2112301	1		--	--
2112311	1		--	--
2112321	1		--	--
2112331	1		--	--
2112341	1		--	--
